Unnamed: 0,home_team,away_team,result_full,result_ht,Match Excitement,Home Team Rating,Away Team Rating,home_possession,away_possession,Home Team Off Target Shots,home_shots_on_target,home_shots,home_tackles,home_corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,home_clearances,home_fouls_conceded,home_yellow_cards,Home Team Second Yellow Cards,home_red_cards,away_shots,away_shots_on_target,away_shots,away_tackles,away_corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,away_clearances,away_fouls_conceded,away_yellow_cards,Away Team Second Yellow Cards,away_red_cards,goal_home_ft,goal_away_ft,Home Team Goals Conceeded,Away Team Goals Conceeded,season,home_shots,sg_match_ft
517,GIJÓN,LAS PALMAS,3-1,1-1,7.1,7.3,5.2,33,67,7.0,9.0,21.0,5.0,8.0,22.0,69.0,20.0,11.0,9.0,2.0,0.0,0.0,2.0,7.0,12.0,3.0,4.0,14.0,82.0,24.0,22.0,10.0,2.0,1.0,0.0,3,1,1,3,2015,16.0,2
518,ATHLETIC,MÁLAGA,0-0,0-0,2.2,6.0,6.9,45,55,6.0,2.0,11.0,3.0,6.0,28.0,71.0,28.0,24.0,7.0,2.0,0.0,1.0,5.0,2.0,7.0,0.0,1.0,25.0,78.0,19.0,26.0,21.0,3.0,0.0,0.0,0,0,0,0,2015,8.0,0
519,ESPANYOL,LEVANTE,1-1,0-1,4.0,6.2,6.8,56,44,5.0,1.0,9.0,3.0,2.0,29.0,80.0,21.0,22.0,13.0,4.0,0.0,0.0,4.0,5.0,12.0,3.0,6.0,20.0,72.0,29.0,37.0,14.0,5.0,0.0,0.0,1,1,1,1,2015,6.0,0
520,GETAFE,REAL SOCIEDAD,1-1,0-0,4.6,6.0,7.0,37,63,2.0,5.0,9.0,2.0,5.0,31.0,69.0,11.0,11.0,15.0,3.0,0.0,0.0,3.0,6.0,10.0,1.0,5.0,37.0,83.0,14.0,22.0,12.0,3.0,0.0,0.0,1,1,1,1,2015,7.0,0
521,BARCELONA,DEPORTIVO,2-2,1-0,8.5,6.0,7.3,69,31,8.0,7.0,17.0,2.0,6.0,26.0,88.0,8.0,7.0,4.0,0.0,0.0,0.0,7.0,4.0,13.0,2.0,2.0,11.0,75.0,8.0,34.0,11.0,2.0,0.0,0.0,2,2,2,2,2015,15.0,0
522,LEVANTE,GRANADA,1-2,0-0,5.2,6.0,6.6,52,48,1.0,5.0,7.0,1.0,2.0,25.0,68.0,19.0,17.0,25.0,2.0,0.0,0.0,3.0,3.0,8.0,2.0,1.0,27.0,67.0,22.0,41.0,27.0,2.0,0.0,0.0,1,2,2,1,2015,6.0,-1
523,CELTA,ESPANYOL,1-0,1-0,4.2,6.3,6.2,51,49,10.0,3.0,16.0,3.0,4.0,23.0,76.0,17.0,20.0,13.0,4.0,1.0,0.0,3.0,2.0,6.0,1.0,9.0,12.0,72.0,27.0,15.0,23.0,2.0,0.0,0.0,1,0,0,1,2015,13.0,1
524,SEVILLA FC,GIJÓN,2-0,0-0,4.4,7.4,4.4,71,29,8.0,7.0,18.0,3.0,3.0,29.0,83.0,24.0,10.0,13.0,3.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,17.0,65.0,6.0,32.0,10.0,3.0,1.0,0.0,2,0,0,2,2015,15.0,2
525,LAS PALMAS,REAL BETIS,1-0,0-0,3.4,6.9,5.6,65,35,7.0,4.0,16.0,5.0,2.0,35.0,82.0,21.0,9.0,10.0,3.0,0.0,0.0,5.0,2.0,8.0,1.0,2.0,24.0,64.0,14.0,30.0,9.0,0.0,0.0,0.0,1,0,0,1,2015,11.0,1
526,RAYO VALLECANO,MÁLAGA,1-2,1-0,5.5,6.0,6.5,52,48,6.0,3.0,13.0,4.0,6.0,28.0,66.0,23.0,30.0,13.0,1.0,0.0,0.0,5.0,5.0,15.0,5.0,7.0,36.0,60.0,21.0,24.0,17.0,2.0,0.0,0.0,1,2,2,1,2015,9.0,-1
527,EIBAR,VALENCIA,1-1,1-0,5.2,5.8,6.4,51,49,5.0,5.0,14.0,4.0,9.0,25.0,71.0,18.0,16.0,20.0,4.0,0.0,1.0,3.0,1.0,6.0,2.0,2.0,24.0,69.0,19.0,35.0,14.0,4.0,0.0,1.0,1,1,1,1,2015,10.0,0
528,ATLETICO MADRID,ATHLETIC,2-1,1-1,5.3,6.8,6.2,47,53,2.0,4.0,8.0,2.0,3.0,33.0,73.0,18.0,20.0,13.0,1.0,0.0,0.0,3.0,5.0,10.0,2.0,6.0,25.0,75.0,19.0,21.0,10.0,1.0,0.0,0.0,2,1,1,2,2015,6.0,1
529,VILLARREAL,REAL MADRID,1-0,1-0,3.8,7.0,5.7,35,65,4.0,3.0,7.0,0.0,3.0,15.0,71.0,5.0,34.0,11.0,2.0,0.0,0.0,14.0,1.0,20.0,5.0,9.0,19.0,85.0,18.0,9.0,9.0,2.0,0.0,0.0,1,0,0,1,2015,7.0,1
530,VALENCIA,GETAFE,2-2,2-2,7.0,7.1,5.9,61,39,3.0,7.0,12.0,2.0,5.0,30.0,82.0,10.0,16.0,13.0,2.0,0.0,0.0,3.0,3.0,9.0,3.0,1.0,17.0,70.0,12.0,23.0,20.0,6.0,0.0,0.0,2,2,2,2,2015,10.0,0
531,ESPANYOL,LAS PALMAS,1-0,0-0,3.4,6.2,6.1,48,52,5.0,2.0,12.0,5.0,7.0,18.0,75.0,19.0,19.0,29.0,4.0,0.0,0.0,3.0,4.0,9.0,2.0,5.0,20.0,77.0,20.0,18.0,21.0,4.0,0.0,0.0,1,0,0,1,2015,7.0,1
532,REAL BETIS,SEVILLA FC,0-0,0-0,2.0,5.8,6.7,48,52,7.0,0.0,12.0,5.0,8.0,18.0,72.0,15.0,21.0,23.0,7.0,0.0,0.0,1.0,2.0,8.0,5.0,8.0,30.0,71.0,19.0,15.0,19.0,5.0,0.0,0.0,0,0,0,0,2015,7.0,0
533,DEPORTIVO,EIBAR,2-0,1-0,4.1,7.8,4.8,50,50,9.0,3.0,13.0,1.0,9.0,29.0,71.0,20.0,20.0,10.0,1.0,1.0,0.0,6.0,1.0,13.0,6.0,8.0,18.0,71.0,19.0,19.0,11.0,2.0,0.0,0.0,2,0,0,2,2015,12.0,2
534,REAL MADRID,RAYO VALLECANO,10-2,4-2,4.6,7.3,4.3,50,50,10.0,15.0,30.0,5.0,10.0,14.0,90.0,6.0,8.0,12.0,1.0,0.0,0.0,1.0,4.0,9.0,4.0,4.0,25.0,86.0,7.0,13.0,12.0,3.0,1.0,1.0,10,2,2,10,2015,25.0,8
535,ATHLETIC,LEVANTE,2-0,0-0,4.6,7.5,4.9,53,47,7.0,7.0,18.0,4.0,10.0,23.0,71.0,28.0,11.0,15.0,0.0,0.0,0.0,4.0,1.0,6.0,1.0,3.0,21.0,75.0,14.0,32.0,17.0,5.0,0.0,0.0,2,0,0,2,2015,14.0,2
536,REAL SOCIEDAD,VILLARREAL,0-2,0-1,4.8,5.3,7.4,66,34,12.0,2.0,16.0,2.0,9.0,19.0,85.0,22.0,23.0,12.0,2.0,0.0,0.0,2.0,5.0,7.0,0.0,1.0,21.0,73.0,20.0,28.0,21.0,1.0,0.0,0.0,0,2,2,0,2015,14.0,-2
537,GRANADA,CELTA,0-2,0-2,3.9,5.3,7.8,49,51,7.0,1.0,11.0,3.0,9.0,40.0,73.0,19.0,7.0,17.0,4.0,0.0,0.0,3.0,4.0,10.0,3.0,3.0,24.0,76.0,19.0,22.0,11.0,2.0,0.0,0.0,0,2,2,0,2015,8.0,-2
538,MÁLAGA,ATLETICO MADRID,1-0,0-0,4.1,7.4,5.3,61,39,10.0,4.0,17.0,3.0,4.0,23.0,76.0,19.0,6.0,9.0,3.0,0.0,0.0,2.0,3.0,6.0,1.0,1.0,36.0,67.0,27.0,35.0,13.0,5.0,1.0,0.0,1,0,0,1,2015,14.0,1
539,GIJÓN,BARCELONA,1-3,1-2,6.1,4.9,7.3,22,78,3.0,2.0,6.0,1.0,1.0,11.0,63.0,6.0,22.0,11.0,2.0,0.0,0.0,8.0,8.0,17.0,1.0,4.0,24.0,90.0,11.0,4.0,7.0,1.0,0.0,0.0,1,3,3,1,2015,5.0,-2
540,REAL MADRID,REAL SOCIEDAD,3-1,1-0,7.6,7.9,4.1,50,50,8.0,13.0,23.0,2.0,13.0,23.0,84.0,12.0,7.0,12.0,1.0,0.0,0.0,8.0,2.0,13.0,3.0,2.0,13.0,84.0,7.0,25.0,9.0,3.0,0.0,0.0,3,1,1,3,2015,21.0,2
541,LEVANTE,MÁLAGA,0-1,0-0,3.4,4.6,8.0,43,57,5.0,1.0,7.0,1.0,6.0,25.0,66.0,18.0,35.0,21.0,7.0,0.0,0.0,2.0,6.0,10.0,2.0,5.0,26.0,75.0,7.0,35.0,13.0,5.0,0.0,0.0,0,1,1,0,2015,6.0,-1
542,SEVILLA FC,ESPANYOL,2-0,2-0,4.9,8.0,5.1,43,57,5.0,10.0,15.0,0.0,5.0,11.0,81.0,13.0,24.0,15.0,3.0,0.0,0.0,5.0,1.0,12.0,6.0,6.0,15.0,86.0,5.0,14.0,16.0,3.0,0.0,0.0,2,0,0,2,2015,15.0,2
543,RAYO VALLECANO,ATLETICO MADRID,0-2,0-0,5.2,5.4,6.3,58,42,5.0,3.0,10.0,2.0,3.0,29.0,72.0,26.0,26.0,12.0,2.0,0.0,0.0,8.0,6.0,17.0,3.0,8.0,27.0,65.0,18.0,28.0,15.0,3.0,0.0,0.0,0,2,2,0,2015,8.0,-2
544,EIBAR,GIJÓN,2-0,0-0,3.7,6.5,5.3,55,45,8.0,5.0,15.0,2.0,5.0,33.0,69.0,29.0,24.0,16.0,3.0,0.0,0.0,5.0,5.0,6.0,1.0,7.0,34.0,58.0,17.0,21.0,17.0,3.0,0.0,0.0,2,0,0,2,2015,13.0,2
545,BARCELONA,REAL BETIS,4-0,2-0,7.0,7.7,4.5,62,38,6.0,7.0,16.0,3.0,2.0,15.0,85.0,8.0,11.0,16.0,1.0,0.0,0.0,6.0,4.0,11.0,1.0,3.0,12.0,74.0,8.0,16.0,20.0,3.0,0.0,0.0,4,0,0,4,2015,13.0,4
546,GETAFE,DEPORTIVO,0-0,0-0,2.8,6.0,7.0,51,49,6.0,5.0,15.0,4.0,9.0,33.0,71.0,14.0,15.0,9.0,3.0,0.0,0.0,5.0,3.0,10.0,2.0,2.0,21.0,72.0,14.0,27.0,8.0,1.0,0.0,0.0,0,0,0,0,2015,11.0,0
547,CELTA,ATHLETIC,0-1,0-0,4.0,5.9,7.2,64,36,2.0,3.0,7.0,2.0,3.0,32.0,81.0,5.0,26.0,11.0,3.0,0.0,0.0,6.0,5.0,13.0,2.0,3.0,18.0,67.0,23.0,11.0,11.0,4.0,0.0,0.0,0,1,1,0,2015,5.0,-1
548,LAS PALMAS,GRANADA,4-1,1-0,6.6,8.1,4.1,60,40,2.0,4.0,7.0,1.0,4.0,37.0,79.0,9.0,16.0,5.0,3.0,0.0,0.0,3.0,5.0,12.0,4.0,4.0,14.0,71.0,13.0,26.0,21.0,5.0,1.0,0.0,4,1,1,4,2015,6.0,3
549,VILLARREAL,VALENCIA,1-0,0-0,2.9,6.7,5.9,52,48,5.0,3.0,9.0,1.0,3.0,16.0,79.0,9.0,21.0,21.0,1.0,0.0,0.0,3.0,2.0,6.0,1.0,6.0,24.0,79.0,12.0,18.0,19.0,3.0,0.0,0.0,1,0,0,1,2015,8.0,1
550,ESPANYOL,BARCELONA,0-0,0-0,2.7,6.0,7.0,28,72,2.0,1.0,4.0,1.0,6.0,16.0,62.0,7.0,29.0,22.0,5.0,0.0,0.0,6.0,2.0,10.0,2.0,10.0,23.0,85.0,10.0,16.0,10.0,3.0,0.0,0.0,0,0,0,0,2015,3.0,0
551,ATLETICO MADRID,LEVANTE,1-0,0-0,4.2,7.5,5.7,56,44,10.0,2.0,16.0,4.0,13.0,26.0,81.0,16.0,22.0,12.0,0.0,0.0,0.0,6.0,1.0,9.0,2.0,1.0,27.0,74.0,19.0,36.0,14.0,4.0,0.0,0.0,1,0,0,1,2015,12.0,1
552,MÁLAGA,CELTA,2-0,2-0,4.6,7.4,4.7,49,51,8.0,4.0,14.0,2.0,5.0,25.0,72.0,14.0,7.0,22.0,4.0,0.0,0.0,5.0,1.0,8.0,2.0,2.0,24.0,77.0,12.0,31.0,11.0,2.0,0.0,1.0,2,0,0,2,2015,12.0,2
553,RAYO VALLECANO,REAL SOCIEDAD,2-2,1-1,7.6,6.1,6.0,44,56,5.0,5.0,14.0,4.0,7.0,32.0,62.0,13.0,18.0,15.0,3.0,0.0,0.0,5.0,7.0,15.0,3.0,7.0,20.0,70.0,20.0,30.0,12.0,3.0,0.0,0.0,2,2,2,2,2015,10.0,0
554,REAL BETIS,EIBAR,0-4,0-2,5.4,5.3,8.1,59,41,4.0,6.0,10.0,0.0,6.0,25.0,81.0,13.0,14.0,16.0,4.0,0.0,0.0,1.0,5.0,6.0,0.0,2.0,22.0,68.0,17.0,15.0,14.0,3.0,0.0,0.0,0,4,4,0,2015,10.0,-4
555,GRANADA,SEVILLA FC,2-1,2-1,5.8,6.3,5.7,39,61,4.0,4.0,9.0,1.0,2.0,18.0,68.0,7.0,36.0,17.0,2.0,0.0,0.0,6.0,6.0,14.0,2.0,9.0,33.0,78.0,22.0,8.0,13.0,2.0,1.0,0.0,2,1,1,2,2015,8.0,1
556,DEPORTIVO,VILLARREAL,1-2,0-1,5.5,5.8,6.5,54,46,6.0,4.0,11.0,1.0,9.0,31.0,74.0,14.0,16.0,13.0,3.0,0.0,0.0,2.0,4.0,6.0,0.0,3.0,25.0,72.0,14.0,24.0,11.0,3.0,0.0,0.0,1,2,2,1,2015,10.0,-1
557,ATHLETIC,LAS PALMAS,2-2,1-0,7.8,6.2,6.8,41,59,8.0,5.0,15.0,2.0,5.0,21.0,68.0,23.0,13.0,24.0,3.0,0.0,0.0,4.0,5.0,12.0,3.0,5.0,29.0,80.0,22.0,28.0,13.0,4.0,0.0,0.0,2,2,2,2,2015,13.0,0
558,VALENCIA,REAL MADRID,2-2,1-1,8.1,6.8,6.3,47,53,4.0,4.0,12.0,4.0,4.0,21.0,84.0,6.0,18.0,18.0,1.0,0.0,0.0,7.0,4.0,17.0,6.0,7.0,14.0,87.0,8.0,13.0,17.0,1.0,0.0,1.0,2,2,2,2,2015,8.0,0
559,GIJÓN,GETAFE,1-2,1-0,5.4,5.9,6.2,46,54,10.0,4.0,17.0,3.0,4.0,21.0,72.0,17.0,17.0,13.0,2.0,0.0,0.0,6.0,2.0,11.0,3.0,2.0,22.0,75.0,18.0,23.0,14.0,3.0,0.0,0.0,1,2,2,1,2015,14.0,-1
560,BARCELONA,GRANADA,4-0,2-0,6.1,8.4,5.0,66,34,8.0,8.0,17.0,1.0,7.0,25.0,86.0,5.0,14.0,14.0,1.0,0.0,0.0,3.0,4.0,8.0,1.0,0.0,20.0,77.0,7.0,14.0,19.0,4.0,0.0,0.0,4,0,0,4,2015,16.0,4
561,SEVILLA FC,ATHLETIC,2-0,1-0,4.3,6.9,5.5,49,51,0.0,4.0,4.0,0.0,6.0,19.0,74.0,10.0,20.0,14.0,2.0,0.0,0.0,6.0,3.0,11.0,2.0,8.0,17.0,77.0,15.0,18.0,13.0,3.0,0.0,0.0,2,0,0,2,2015,4.0,2
562,GETAFE,REAL BETIS,1-0,0-0,3.1,6.7,6.1,52,48,4.0,3.0,9.0,2.0,8.0,26.0,76.0,16.0,17.0,19.0,1.0,0.0,0.0,6.0,2.0,11.0,3.0,4.0,17.0,74.0,15.0,30.0,12.0,3.0,0.0,0.0,1,0,0,1,2015,7.0,1
563,REAL MADRID,DEPORTIVO,5-0,2-0,7.1,8.6,4.4,53,47,9.0,9.0,23.0,5.0,5.0,10.0,87.0,6.0,12.0,9.0,0.0,0.0,0.0,9.0,4.0,18.0,5.0,9.0,22.0,84.0,7.0,14.0,8.0,3.0,0.0,0.0,5,0,0,5,2015,18.0,5
564,LEVANTE,RAYO VALLECANO,2-1,0-0,5.4,6.1,6.1,44,56,5.0,4.0,10.0,1.0,5.0,33.0,62.0,37.0,23.0,16.0,5.0,0.0,0.0,3.0,4.0,10.0,3.0,5.0,40.0,72.0,15.0,18.0,15.0,1.0,0.0,0.0,2,1,1,2,2015,9.0,1
565,VILLARREAL,GIJÓN,2-0,1-0,3.8,6.9,5.9,49,51,3.0,4.0,7.0,0.0,3.0,22.0,77.0,12.0,32.0,10.0,4.0,0.0,0.0,5.0,2.0,12.0,5.0,9.0,28.0,79.0,10.0,8.0,12.0,2.0,0.0,0.0,2,0,0,2,2015,7.0,2
566,REAL SOCIEDAD,VALENCIA,2-0,0-0,5.6,7.3,5.4,50,50,8.0,7.0,24.0,9.0,5.0,25.0,80.0,19.0,23.0,16.0,3.0,0.0,0.0,6.0,3.0,10.0,1.0,6.0,19.0,76.0,15.0,27.0,13.0,4.0,0.0,0.0,2,0,0,2,2015,15.0,2
567,LAS PALMAS,MÁLAGA,1-1,0-0,4.0,6.4,6.3,59,41,2.0,3.0,5.0,0.0,2.0,24.0,84.0,19.0,18.0,21.0,5.0,0.0,0.0,6.0,3.0,11.0,2.0,5.0,20.0,76.0,12.0,11.0,11.0,4.0,0.0,0.0,1,1,1,1,2015,5.0,0
568,EIBAR,ESPANYOL,2-1,1-1,5.9,6.7,5.6,52,48,9.0,6.0,20.0,5.0,8.0,32.0,74.0,19.0,18.0,13.0,3.0,0.0,0.0,2.0,4.0,7.0,1.0,2.0,19.0,69.0,19.0,21.0,15.0,2.0,0.0,0.0,2,1,1,2,2015,15.0,1
569,CELTA,ATLETICO MADRID,0-2,0-0,3.7,5.6,7.9,56,44,2.0,1.0,6.0,3.0,4.0,28.0,80.0,16.0,9.0,14.0,2.0,0.0,0.0,5.0,3.0,10.0,2.0,4.0,25.0,74.0,12.0,15.0,14.0,1.0,0.0,0.0,0,2,2,0,2015,3.0,-2
570,SEVILLA FC,MÁLAGA,2-1,2-0,5.6,6.5,5.5,53,47,3.0,4.0,8.0,1.0,6.0,11.0,81.0,12.0,39.0,21.0,3.0,1.0,0.0,5.0,3.0,14.0,6.0,4.0,17.0,69.0,18.0,7.0,21.0,3.0,1.0,0.0,2,1,1,2,2015,7.0,1
571,CELTA,LEVANTE,4-3,2-0,9.8,6.6,6.0,57,43,3.0,6.0,14.0,5.0,6.0,35.0,76.0,10.0,15.0,14.0,1.0,0.0,0.0,7.0,7.0,17.0,3.0,2.0,22.0,66.0,26.0,19.0,16.0,4.0,0.0,0.0,4,3,3,4,2015,9.0,1
572,VILLARREAL,REAL BETIS,0-0,0-0,2.6,6.4,6.6,50,50,4.0,2.0,9.0,3.0,7.0,22.0,78.0,14.0,21.0,12.0,2.0,0.0,0.0,7.0,2.0,15.0,6.0,11.0,24.0,79.0,15.0,27.0,11.0,1.0,0.0,0.0,0,0,0,0,2015,6.0,0
573,REAL SOCIEDAD,DEPORTIVO,1-1,0-1,5.4,6.6,6.5,64,36,6.0,6.0,16.0,4.0,9.0,26.0,84.0,16.0,13.0,9.0,1.0,0.0,0.0,3.0,4.0,7.0,0.0,4.0,20.0,69.0,13.0,28.0,11.0,3.0,0.0,0.0,1,1,1,1,2015,12.0,0
574,VALENCIA,RAYO VALLECANO,2-2,0-1,8.8,5.7,7.3,51,49,3.0,5.0,13.0,5.0,7.0,39.0,76.0,19.0,22.0,17.0,1.0,0.0,0.0,5.0,8.0,18.0,5.0,9.0,18.0,77.0,14.0,30.0,20.0,3.0,0.0,0.0,2,2,2,2,2015,8.0,0
575,REAL MADRID,GIJÓN,5-1,5-0,5.9,8.2,4.8,67,33,4.0,9.0,17.0,4.0,4.0,16.0,92.0,7.0,11.0,10.0,1.0,0.0,0.0,4.0,2.0,9.0,3.0,4.0,20.0,79.0,2.0,10.0,15.0,1.0,0.0,0.0,5,1,1,5,2015,13.0,4
576,GETAFE,ESPANYOL,3-1,2-1,7.8,6.6,5.8,36,64,10.0,4.0,18.0,4.0,3.0,18.0,75.0,13.0,21.0,12.0,2.0,0.0,0.0,7.0,6.0,13.0,0.0,7.0,23.0,84.0,11.0,14.0,13.0,2.0,0.0,0.0,3,1,1,3,2015,14.0,2
577,LAS PALMAS,ATLETICO MADRID,0-3,0-1,5.2,5.8,7.9,59,41,5.0,3.0,11.0,3.0,3.0,29.0,85.0,11.0,16.0,7.0,0.0,0.0,0.0,1.0,5.0,11.0,5.0,4.0,22.0,76.0,16.0,16.0,21.0,2.0,0.0,0.0,0,3,3,0,2015,8.0,-3
578,BARCELONA,ATHLETIC,6-0,2-0,6.2,9.0,3.4,76,24,10.0,8.0,20.0,2.0,6.0,12.0,87.0,4.0,8.0,6.0,2.0,0.0,0.0,3.0,3.0,9.0,3.0,2.0,14.0,62.0,12.0,22.0,7.0,2.0,0.0,1.0,6,0,0,6,2015,18.0,6
579,EIBAR,GRANADA,5-1,2-0,5.0,8.3,4.4,54,46,2.0,7.0,12.0,3.0,3.0,34.0,72.0,23.0,19.0,11.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,2.0,21.0,65.0,10.0,22.0,17.0,4.0,0.0,0.0,5,1,1,5,2015,9.0,4
580,GIJÓN,REAL SOCIEDAD,5-1,3-1,5.8,8.5,4.3,43,57,2.0,7.0,11.0,2.0,6.0,21.0,71.0,16.0,31.0,13.0,2.0,0.0,0.0,4.0,3.0,9.0,2.0,2.0,29.0,80.0,19.0,17.0,12.0,2.0,0.0,0.0,5,1,1,5,2015,9.0,4
581,MÁLAGA,BARCELONA,1-2,1-1,6.3,6.4,6.1,34,66,4.0,9.0,15.0,2.0,4.0,16.0,68.0,12.0,12.0,16.0,3.0,0.0,0.0,4.0,6.0,12.0,2.0,3.0,32.0,85.0,8.0,21.0,9.0,3.0,0.0,0.0,1,2,2,1,2015,13.0,-1
582,ESPANYOL,VILLARREAL,2-2,2-1,8.0,6.0,6.5,45,55,4.0,5.0,11.0,2.0,3.0,11.0,80.0,17.0,22.0,12.0,4.0,1.0,0.0,7.0,5.0,14.0,2.0,9.0,23.0,81.0,10.0,13.0,15.0,1.0,0.0,0.0,2,2,2,2,2015,9.0,0
583,GRANADA,GETAFE,3-2,2-0,8.0,7.2,5.0,50,50,9.0,9.0,20.0,2.0,5.0,30.0,75.0,14.0,17.0,12.0,2.0,0.0,0.0,4.0,2.0,9.0,3.0,3.0,29.0,74.0,9.0,22.0,16.0,2.0,0.0,0.0,3,2,2,3,2015,18.0,1
584,RAYO VALLECANO,CELTA,3-0,3-0,6.1,8.7,3.8,56,44,13.0,10.0,26.0,3.0,7.0,35.0,70.0,18.0,14.0,20.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,27.0,58.0,23.0,27.0,13.0,4.0,0.0,0.0,3,0,0,3,2015,23.0,3
585,ATHLETIC,EIBAR,5-2,3-1,7.1,7.6,4.9,55,45,5.0,5.0,10.0,0.0,7.0,30.0,71.0,23.0,16.0,13.0,2.0,0.0,0.0,6.0,2.0,9.0,1.0,2.0,30.0,68.0,20.0,27.0,14.0,2.0,0.0,0.0,5,2,2,5,2015,10.0,3
586,ATLETICO MADRID,SEVILLA FC,0-0,0-0,3.2,6.4,5.7,69,31,12.0,3.0,20.0,5.0,8.0,24.0,82.0,23.0,24.0,13.0,5.0,0.0,0.0,3.0,1.0,7.0,3.0,5.0,18.0,57.0,23.0,28.0,13.0,4.0,1.0,0.0,0,0,0,0,2015,15.0,0
587,DEPORTIVO,VALENCIA,1-1,1-0,5.0,6.6,6.1,48,52,4.0,2.0,10.0,4.0,8.0,23.0,75.0,13.0,21.0,13.0,3.0,0.0,0.0,5.0,3.0,10.0,2.0,6.0,28.0,78.0,16.0,22.0,9.0,2.0,0.0,0.0,1,1,1,1,2015,6.0,0
588,REAL BETIS,REAL MADRID,1-1,1-0,4.9,6.1,7.2,36,64,2.0,2.0,4.0,0.0,1.0,13.0,72.0,11.0,26.0,17.0,3.0,0.0,0.0,7.0,8.0,18.0,3.0,9.0,24.0,88.0,18.0,9.0,13.0,2.0,0.0,0.0,1,1,1,1,2015,4.0,0
589,LEVANTE,LAS PALMAS,3-2,1-0,8.4,6.7,5.6,30,70,1.0,8.0,12.0,3.0,2.0,10.0,70.0,13.0,17.0,22.0,3.0,1.0,0.0,4.0,4.0,13.0,5.0,4.0,20.0,86.0,10.0,12.0,11.0,4.0,0.0,0.0,3,2,2,3,2015,9.0,1
590,BARCELONA,ATLETICO MADRID,2-1,2-1,6.2,7.6,5.8,71,29,4.0,4.0,10.0,2.0,8.0,11.0,89.0,13.0,16.0,7.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,6.0,14.0,75.0,7.0,14.0,18.0,4.0,1.0,1.0,2,1,1,2,2015,8.0,1
591,GETAFE,ATHLETIC,0-1,0-1,3.2,5.8,6.4,58,42,5.0,3.0,9.0,1.0,7.0,22.0,72.0,8.0,17.0,13.0,3.0,1.0,0.0,6.0,3.0,12.0,3.0,5.0,28.0,64.0,23.0,21.0,18.0,5.0,0.0,0.0,0,1,1,0,2015,8.0,-1
592,EIBAR,MÁLAGA,1-2,0-1,5.7,5.3,7.3,57,43,6.0,3.0,11.0,2.0,1.0,43.0,64.0,23.0,12.0,9.0,1.0,0.0,0.0,3.0,4.0,7.0,0.0,2.0,32.0,59.0,28.0,28.0,15.0,3.0,0.0,0.0,1,2,2,1,2015,9.0,-1
593,VILLARREAL,GRANADA,1-0,0-0,3.5,7.5,5.3,56,44,5.0,7.0,12.0,0.0,8.0,24.0,80.0,16.0,11.0,10.0,4.0,0.0,0.0,3.0,2.0,7.0,2.0,0.0,27.0,74.0,13.0,26.0,11.0,3.0,0.0,0.0,1,0,0,1,2015,12.0,1
594,REAL SOCIEDAD,REAL BETIS,2-1,2-0,4.9,7.2,6.0,46,54,3.0,4.0,11.0,4.0,3.0,29.0,77.0,12.0,15.0,13.0,1.0,0.0,0.0,3.0,1.0,8.0,4.0,4.0,32.0,79.0,13.0,17.0,9.0,4.0,0.0,0.0,2,1,1,2,2015,7.0,1
595,SEVILLA FC,LEVANTE,3-1,1-0,7.0,7.2,5.5,47,53,5.0,8.0,14.0,1.0,5.0,13.0,80.0,12.0,17.0,8.0,1.0,0.0,0.0,12.0,4.0,22.0,6.0,9.0,10.0,82.0,7.0,21.0,8.0,1.0,0.0,0.0,3,1,1,3,2015,13.0,2
596,VALENCIA,GIJÓN,0-1,0-0,3.4,5.1,7.5,63,37,11.0,2.0,15.0,2.0,6.0,29.0,79.0,24.0,13.0,15.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,3.0,29.0,62.0,12.0,26.0,21.0,2.0,0.0,0.0,0,1,1,0,2015,13.0,-1
597,LAS PALMAS,CELTA,2-1,1-1,6.2,7.2,4.9,58,42,4.0,5.0,13.0,4.0,7.0,23.0,80.0,14.0,13.0,13.0,6.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,16.0,74.0,13.0,22.0,18.0,4.0,1.0,0.0,2,1,1,2,2015,9.0,1
598,REAL MADRID,ESPANYOL,6-0,4-0,7.0,8.7,3.8,68,32,7.0,7.0,18.0,4.0,3.0,18.0,89.0,12.0,7.0,20.0,1.0,0.0,0.0,6.0,5.0,15.0,4.0,1.0,15.0,77.0,7.0,22.0,20.0,5.0,0.0,0.0,6,0,0,6,2015,14.0,6
599,DEPORTIVO,RAYO VALLECANO,2-2,1-2,6.5,6.2,6.3,52,48,9.0,5.0,17.0,3.0,5.0,38.0,67.0,25.0,22.0,6.0,0.0,0.0,0.0,1.0,3.0,7.0,3.0,4.0,36.0,64.0,14.0,26.0,15.0,0.0,0.0,0.0,2,2,2,2,2015,14.0,0
